text,binary_label,language
Ni de aguacate ?! ! Its a crime,0,es
Esta noche luce más atractiva que nunca ! #salhuaclothing hacemos envíos a nivel nacional ! realiza tu … http://t.co/bgkqjRjIbA,0,es
Soy Kronno Zomber pero cuando alguien está en peligro me convierto en .. . El EMINEM BURLAO ! PRÓXIMAMENTE ! 😁 ❤ 😂 https://t.co/UaLGBMz80W,0,es
Lol de poetas y locos todos tenemos un poco 🎵🎵🎵🎵 #Almuerzos #elVacilondelaGatita https://t.co/tvzUHIRvkg,0,es
Les juro q nunca me habia levantau tan active,0,es
Team La Gatita poniendo las sonrisas a la familias de south dade . estamos en @redlandmarket hasta las … http://t.co/supnqaM7DT,0,es
@mememecaigo JAJAJAJAJA so truee .. . y la taquilla a mitad de precio ya que he is technically not even adult sized,0,es
"El vlog de hoy , pequeños taladros : NO TE ESCONDAS https://t.co/Ta5Z5jo5j8",0,es
Y sigue el party con @BACARDI y mi Honey @NEGROPR76 http://t.co/kUC8wG00Wm,0,es
Llego por fin #friday !! !! #elvacilondelagatita https://t.co/PrzXZdp1Bp,0,es
@gominuke @hectorelcrack dios santo .. . de verdad que estoy medio en shock ! esto es muy bestia,0,es
Los Sobrinos #PR #weekend #anniversaryWeekend https://t.co/Qtj9ZUjthI,0,es
quiero que sea mi novio para que me saque fotos cool,0,es
Feliz Tarde del Lunes .. .. #ElvacilonDeLaGatita Recuerde levantarse con mi #Team dj_sheriff @peterpamdj … http://t.co/VShrLWL0R0,0,es
"AHORA TODOS NOS COPIAMOS DE CASEY NO ? PUES MIRA , ANTES DE QUE ÉL EMPEZARA CON SUS DAILIES YA HACÍA ESTO http://t.co/VIKUt34T0o TOMAPOCULOYA",0,es
#quote #elvacilondelagatita https://t.co/1PaDzo7Nby,0,es
@GVG222 @mperea1995 pues craaash !! Te robo un día y te busco a cabo rojo . Siiii ?? ?,0,es
"Mis Chicas hermosas , Estan ready para mañana Domingo hacer zumba GRATIS . #Showtime abdelzumba … http://t.co/lfDe2v6MBL",0,es
Fine dining en el aereopuerto :) http://t.co/RKWQk4VMyd,0,es
""" @esangiecarajo : @arianaasalgado Nena cállate y ámame "" definition of tough love jajajaja i love you nigga alwayss",0,es
Enamorada De Mi Collar ! QUE mucho Nos encantan esos accesorios .. #christmasGift http://t.co/xxxDfFq9O9,0,es
"Diablo ya mi birthday weekend empezó , que perfecto es todo 💕",0,es
@MisterJagger_ fijo que has hecho un test apestoso .. . Tienes que hacer el de Pottermore,0,es
#teamlagatita en las pkayas de Key Biscayne Memorial Day . Hobie beach . Attention beaxh goers . We will … http://t.co/qoMMerWO6J,0,es
"Oka , me pinté las uñas so tengo que esperar 2 minutos para que se me dañen y volver a empezar , esto es rutina",0,es
Comenzando la semana con nuevos outfits . Blusa emiliana Karim pant Collar Pulseras #salhuaclothing http://t.co/NdNTAQta6C,0,es
Speak Now forever será el mejor album de Taylor Swift .,0,es
Creo que no haré nada hoy . Sad life .,0,es
Goals : ir a coachella 🙄 ❤ ️😭,0,es
"@13gsgs let it be loca imaginate que taylor no caante mas , osea",0,es
Ella acaba de ganar tickets al Grand Slam ! Saca la foto cuando veas el billboard y participas !… https://t.co/VHExWWlqZA,0,es
"#Funny Es Tan real .. Lo importante es .. . .. No Prestarle Atencion , Ni gastar tu tiempo en gente … http://t.co/EePMWWQCNZ",0,es
#imcomplete #lotengotodo #happyme #laloquera http://t.co/4fUdZvHy99,0,es
“ @AZUCENACIERCO : Look de hoy gracias a @angiestyle @UnNuevoDia http://t.co/wGuQrwrIiu”a la Moda con la Flores . Eso guapisima flaca !,0,es
Ready pa verte .,0,es
“ @OMGFacts : Oral sex can help lower blood pressure ! Why ? -- > http://t.co/yRVZi7sO ” OMG !! ! A bajar la presion !! !,0,es
#quote #elvacilondelagatita #mujeresvalientes #mujeresalpoder https://t.co/Ehl8oMUFCc,0,es
Si necesito roadtrips 🤘🏼 https://t.co/TMDPhOhOVw,0,es
""" @PattyB_14 : “ @stevejewbs : booty had me liek http://t.co/0tB8flJ7ni ” @arianaasalgado a que te recuerda ?? "" JAJAJAJA no puede ser ! Me meo !",0,es
Más días como el de hoy pls,0,es
Ya listos para abrir regalos . #tree #gifts #kids #nighttime #feliznavidad http://t.co/pH2CVNvS,0,es
#quote #elvacilondelagatita #lunes https://t.co/zKFOcX1Zi2,0,es
@BryannD18 @nrosadol Exacto y también se separan los boogie de las tablas .. .,0,es
"Buenos días familia , Lunes #springbreak con #elvacilondelagatita #mezclasenvivo #mezclas #palos … https://t.co/CEFDoUDSNt",0,es
Esoooo baby a estrenar home theater !! !,0,es
#elvacilondelagatita #quotes https://t.co/A4Xiy9CgSY,0,es
"@ashleylaughbox @pollypocketpc Ni yo , forever and ever sera ABC Family",0,es
Se avecinan muchos LEVEL UP en los vídeos de ambos canales . 🔝 https://t.co/mAWPVtsJ3D,0,es
el vicio que llevo al Assassin 's Creed Unity es extremo pls help voy a morir pero en realidad mola https://t.co/b78pbjo2aG,0,es
You you !! Se os hecha de menos por malaga city Cabesas ! @JordiWild @LytosOfficial @ZormanVideos !,0,es
Foto de fabiolatotal http://t.co/huVRVRfaVx Te gusta la televisión Te gustaria hacer castings !,0,es
#Repost @luissandovaltv with repostapp . ・・・ De gala para los #latingrammy 👌🏼 gracias @angieestilo y … https://t.co/5Kgis4NSdl,0,es
"A disfrutar del otoño y vestirse con los colores de la temporada . Gris oscuro , azul marino Light , mostaza , y http://t.co/PtVRfIJy",0,es
"@javiidiaz06 que lindo . Pero no .. No es para rebajar , es para ponerme bien durota hahahaha",0,es
Quiero cuddleeee 😔,0,es
quiero ir camping .. . ¿ Alguien quiere ser mi camping buddy ?,0,es
Publican Foto Topless de Miley Cyrus ( Sin Censura ) http://t.co/KYgS6XrOLq,0,es
JAJA ojalá Pepsi me pagara por tener ese banner .. . ojalá XD La foto es de hace 3 años por lo menos ! XD,0,es
Why is Trump still a thing que asco https://t.co/mgWVacmqzc,0,es
Video jugando al sleeping dogs ! Como la he desconcentrado ! Ajaja @katialisob https://t.co/ka1BrGufLb,0,es
da fuq ?!,0,es
Mira let go of the past and grow . No sigas con lo mismo .,0,es
Happy Birthday @edwinbau Que Dios te llene de bendiciones .. .. . #elvacilondelagatita https://t.co/iqpCYMQt2S,0,es
"Outfit de hangover : hoodie , pantalones de ejercicio , flipflops , gafas y una trenza descojonada .",0,es
Tus relationship goals #jeva https://t.co/44rvk395d2,0,es
"Gracias Isa , miss you and love you more !! ! 😘 https://t.co/pGQ5XgTf7V",0,es
It 's all about the hat this summer !! ! #hat #summer #hattrend #summertrend #fashion #moda #sombrero https://t.co/fvYtK1mIKk,0,es
"Como dice la baby : "" You stupid bitch """,0,es
Voy a tener mi apt solito para mi todo el weekend 🙆,0,es
Hermoso Edwin Thanks !! !! ! #myBday #elvacilondelaGatita https://t.co/kcCkQaEN5h,0,es
"by @andyescalona "" Pues de igual manera viva México Cabrones @clarapablo caritog0623 @angieestilo … http://t.co/ghoextcr4A",0,es
Peace and love @HILDAcLUNA y Amanda #2013willrock http://t.co/PkoGugxh,0,es
Mi senior quote https://t.co/azxGcihpzL,0,es
@13gsgs @isaanglero9 ESTOY HYPER BEBE,0,es
SALÍ DE QUÍMICA ORGÁNICA FOR EVEEEER,0,es
@NEGROPR76 De verdad q Siiiii !! ! Pronto baby,0,es
The weeknd debe hacer un cover de Panda,0,es
@NEGROPR76 Amor mio Nuestro Hogar esta quedando de Show !! Love U,0,es
@krb_24 pero si tu ibas bien vestido a la uni acá también 🤔🙄,0,es
Su nombre sale hasta en mi fucking serie ; el universo está conspirando en mi contra,0,es
Me he despertado hater pero se me ha pasado con unas MUY buenas noticias . GET HYPED PORQUE SE VIENEN COSAS INCREÍBLES . 😍,0,es
#Quote hay una fuerza mayor que cuida nuestros pasos .. . #Dios gracias Por darme serenidad .. . https://t.co/TnQX7H7dzJ,0,es
"Rise and shine 🌞 . #sunday #mass #church 🙏 . Buenos días . Feliz domingo , a dar gracias a Dios . #amen http://t.co/4Fp5xejC6I",0,es
The Royals se ve bien cabrona 🙀,0,es
"Sí , hola , necesito los resultados del College ya , gracias",0,es
Estoy terminando la canción de Zomber Girl y esta quedando genial ^^,0,es
@pauliiberli gracias Paulaaa !! love you too 😘😘 see ya 2morrow !,0,es
@alerivso funciona !! 😅 hahaha,0,es
"4 DONANTES DE SANGRE PARA MI TIA URGENTE , POR FAVOR . SI TE INTERESA AYUDAR INBOX . GRACIAS .",0,es
OFF LEASE ONLY “ LA GATITA DEALS OF THE WEEK ” http://t.co/c82sEcnRIj,0,es
Despues de comer beef jerky . http://t.co/Hbs5pahmlo,0,es
Has comprado leche Kronno !! JAJAJAJAJA 😂😂 que granujas estais hechos ! 😡😝,0,es
Mi jevo me usa de pesa para hacer ejercicio . #RelationshipGoals 😍,0,es
De esas pocas veces donde me quiero cortar el pelo a to ' cojón,0,es
""" @Promldeas : Ask me to prom with sushi so I know it 's real 🍣🍱 http://t.co/eb5wDqVLgh "" que ricooooo",0,es
Reposiciones listas ! Los que más te gustan de nuevo en stock ! Pidelos ya !! 📱 096.880.7384 #salhuaclothing http://t.co/5Acnoalz3v,0,es
@farianav @andrelizmarierc -those eyes -super chula -angélica,0,es
Team La Gatita en tu comunidad http://t.co/tEd5b6tx9I,0,es
@AnnaGorse_ tómate el té english breakfast con un pelín de leche . Te activa que da gusto .,0,es
se va una roommate y me dan una más loca .. . Greeeeaaaaaaattt just greeeeaaaaatttt,0,es
@carlosdaniel13_ Todo bien kid y tú ?,0,es
Awesome ! Me encanta :D ^^ @CrypticWisdom - Stressed Out Remix https://t.co/k0uW6DPH4D,0,es
#Bayfront Park #Elvacilondelagatita Team Lucha contra el Cancer del seno .. . elzol1067fm http://t.co/43hKg24dEh,0,es
Hoy q estoy libre tiran el mega especial !! ! Not liked !,0,es
Me sabe mal Zombers ! 😞😞 Pero no os preocupeis espero que mas adelante pueda ir por mi cuenta y hacer una gira ! ^^,0,es
He terminado de editar el vlog de hoy y hay tantos momentazos que en cuanto lo suba va a explotar mi canal . GANAS DE QUE LO VEÁIS . :D,0,es
SE ACABO HELL WEEK,0,es
"So a mitad de noche apagué mi aire , sonámbula",0,es
@nataliesolange a ir al salto del hippie !,0,es
@fabiolad_ruin jajajajjaja siiiii .. . lo digo por los suits no me esperaba tanta gente tan bien vestida cuando fuiiii,0,es
Yo nunca me olvido de dejarte un like @ZarcortGame ! Eres mi mayor fans !,0,es
Muchos de mis tweets tienen 0 sense for u mortals,0,es
Una tripleta ahora mismo vendria de show,0,es
"Adoro que me hablen de lo que sea , por más random , con tal de seguir la conversación",0,es
"Informer by Snow , found with @Shazam , Listen now : un mega throwback del 1993 @NEGROPR76 http://t.co/RC05MibYIQ",0,es
@esangiecarajo con popcorn,0,es
En el vlog de hoy : EL MEJOR MODO DE ESPERAR EN EL AEROPUERTO http://t.co/brzqiLiCcr,0,es
“ @esthimarie : Necesito más amigas sin novios o amigas que quieran janguiar para ayer por favor ” show,0,es
"Feliz martes ! Pensando un poco , creatividad y organizcion #trabajo #vida #futuro #ilovemyjob #ilovemylife #feliz 👍✌️ http://t.co/ShgpXFYabs",0,es
Q será mas peligroso text o una mujer guiando y maquillándose .. .,0,es
@yancmartinez mi prom ?,0,es
Lleva nevando todo el dia . This is not okay .,0,es
Os juro que no entiendo por qué mi Apple Watch me llama Culo . https://t.co/ZMfqlzTrjj,0,es
@valerieboldrin @sujeylee_sola @Jenisei beso girly .,0,es
Rey hola . no te veo ( @reyruizsalsa live on http://t.co/jEFpkyEEId ),0,es
"Zombers ! Hoy hay nuevo rap en el canal !! A la hora de siempre , habrá que estar atentos digo yo no ? 📹✅ xD",0,es
@krb_24 @guillevh12 estas dándonos muchos comentarios lindos so esta 🐟🤔,0,es
"El vlog de hoy , pequeños museos de las torturas : ARQUEROS EN UN PUEBLO MEDIEVAL https://t.co/LKG8t5SRmr",0,es
@NEGROPR76 Gracias Amor Mio ! Lo ve U,0,es
Hoy es tu día ! Disfrutalo !! #salhuaclothing http://t.co/zOUfAzM7OA,0,es
Lo bueno de estar extremely tanned es que no tengo que hacer ni aguaje de maquillarme,0,es
Retocando Zomber Girl mientras escucho la canción de Amor del señor @RealPorta ^^,0,es
"Ya ready para #airenetwork que alegria , ya falta poco para el weekend . https://t.co/W9NBXi5Bya",0,es
You can n't forget me easily confía .,0,es
Loca yo estoy envidiando a @teresa_perez7 y @luciasdurand bien brutal ahora mismo .. Mira sus stories https://t.co/zxaC7nn8oC,0,es
#elvacilondelagatita de #elnuevozol1067 se une al #spiritday Respetando a las demas personas .. NO al … https://t.co/X2N0gCbtTE,0,es
@colon_andre jajaja yo voy hacer lo mismo cuando llegue next week todo de mi closet se va .. .,0,es
necesito un nap y creo que no pasará,0,es
Buenas noches Zombers !! 😝😴😴,0,es
"Encontré a mi twin , puñeta 🙌",0,es
@PattyB_14 the agony ! jajajaj ok ok,0,es
""" Nati no sabia que tenias una geek adentro "" 🙍🏽",0,es
Puedo llegar a casa so I can finally nap ?,0,es
"Mala mía pero a menos de que la temperatura no esté a 35 grados o menos , no hay razón por la cual ponerte un coat del tamaño del mío .",0,es
Alexis & Fido y Cultura Profética en los Heat Latin Awards http://t.co/HSp9TVQmV5,0,es
Hoy es el cumpleaños de la cosita mas preciosa !! 😝 Feliz cumpleaños señorita Zomber @KatiaLisob ! 😍😍😘 ❤ ️ https://t.co/XjUD1D1mXg,0,es
Feliz sabadito !! ! Wedding dress diet !! ! #tacos #loveit #happy #feliz #mexicanfood http://t.co/b2GpYrl4Nn,0,es
"Tantas cosas malas en el mundo , tantas injusticias .. . i wish I could dave them all 😔😔😔",0,es
"Y que taquillas pa ' un get , esta gente está muy crecía",0,es
@lalanadal @christ1226 Hoy esta asi aqui .. . so happy I 'm not sweating,0,es
@patisilva2013 CABRONA TU COVER PHOTO 😂😂😂,0,es
@esangiecarajo cheers to that ! jajaja,0,es
Feliz como una lombriz ya en min esperando que nasca mi sobrinita Alexandra pero suena mejor Eva María o no ? #familia #purelove #amor,0,es
Ya los 2 muñecos @azucenacierco y @horaciopalencia en la alfombra de #billboardsmx @telemundo by @angieestilo http://t.co/z4LhkqFz,0,es
Hablemos de lo rico que fue ese nap de 2 horas 💗,0,es
“ @MaynaNevarez : @AngieEstilo @ALEXApomales Que bello el vestuario de alexa del performance thanks !! ” Un gusto querida 👏💋,0,es
@sgarcia_r true .. Si no me picharas tanto 😂,0,es
"Hoy vamo ' pal tanning session , ameeeeen 💘",0,es
"@adriboni2015 JAJAJAJA ESO LO EXPLICA no mano , lo cojo next semester",0,es
HAHAHAHAHAHA CABRONES UN PAUTOSITO ME ESTÁ HACIENDO UNA TIRAERA Mera yo no estoy puesta para estas niñerías bye ✌🏼😂 https://t.co/XR9GWKRAfB,0,es
"Ayer me dio un chungo importante en la barriga y sigo como una caquita . Es posible que hoy no haya vlog , aunque lo intentaré .",0,es
Look del Dia #lookoftheday @primerimpacto @pamelasilva @univision vestido #frenchconnection … http://t.co/dqfJQ3lf16,0,es
Friday fun day ! Makeovers clothing shopping . #lovemyjob . Comprando ropa para unos cambios de look . #amomitrabajo,0,es
ESTOY VIZCO XD !! con Luis deathmetal ! | Popurri | ROCKET LEAGUE : https://t.co/uYglQgaWGr vía @YouTube,0,es
No fun with out you @julianavelez #friendsforever http://t.co/AmxLjrLA,0,es
Update en mi clumsiness : se me cayó el desayuno tratando de que no se virara el agua,0,es
"No quiero ser el nuevo Eminem , quiero ser el nuevo Kronno Zomber . #TheDivision https://t.co/GLQZuSri15",0,es
Cremas y splash Aretes y pulseras Vinchitas de flores Realiza tu pedido a domicilio al 096.880.7384 #salhuaclothing http://t.co/PN9zkMUMoz,0,es
Hasta en su break mi @NEGROPR76 mecanea !!,0,es
JAJAJA Despues de ser Kronno lo mas importante es impresionar a los padres y conseguir un cachorrito ! XDD 🐶🐶🙈🙈😋😝 https://t.co/vUrmEKVpTe,0,es
Cerremos un candado en un puente y tiremos la llave a un lago para que nadie la encuentre y siempre me encuentre a tu lado ! #ZomberGirl ^^,0,es
Y también gracias a Arturito Aguilar esta acá también great Friend too . Te manda saldos y felicitarte . @JasSolis @inmotion_us @charlyperez,0,es
Food coma .. . voy a coger un nap hasta las 8,0,es
Update : Todavia sin luz,0,es
#elvacilondelagatita HAPPY FRIDAY !! ! https://t.co/e0gGna594W,0,es
Imagen Modeling by La Gatita regístrate para información en http://t.co/jScmcmaN0W https://t.co/H5hsEW7VrZ,0,es
"Siempre que me pico la pollina me queda bien . Esta semana que tengo una presentación de cheer bien importante , me la pico y me la cago ☺ ️🔫",0,es
Maxifalda mode 🌾🍃🌾🍂 #ilovesalhuaclothing http://t.co/WHC83ngo55,0,es
@NEGROPR76 Por fin en nuestra isla !! Me baje del Avion y directo a trabajar .. . not liked !!,0,es
"Señor , por favor no se quite la correa mientras me mira . Its just awkward .",0,es
Leyendo y contestando algunos de vuestros comentarios en el nuevo video de LEFT 4 DEAD 2 !! La verdad es que me haceis pasar un buen rato eje,0,es
Tremendo regaló el q me hizo mi Esposo @NEGROPR76 @gasolinadrink #party #summerfun http://t.co/hVIo8JZyYV,0,es
si la mono fuese con el font century githic ya estuviese done,0,es
Luce guapísima desde el inicio de la semana .. #lunes #killingmoday #model #beautiful S A L H U … https://t.co/VXBsFn2XZD,0,es
@_____andyyy JAJAJAJAJJAA se me olvido el tryout,0,es
Imagen Modeling by La Gatita . Registraciones https://t.co/jScmcmaN0W https://t.co/ARA6AXlC4o,0,es
GÉNESIS ME TRAJO ICEE CABRONES . ❤ ️,0,es
Ahora la Tenemos mas Grande 100Mil watts la Nueva casa de #ElvacilonDeLaGatita http://t.co/MWrzXyp126,0,es
Just be happy that PR appears on Snapchat y olvídate del resto .,0,es
@BrianaaLeeRc thanks babe . A fuerza de hielo ando 😔,0,es
""" @juliatoro3 : Whattt ?? ?? 😦 #foreverriendome @esangie023 @arianaasalgado "" jajajjajjajaj",0,es
Retiro totalmente lo dicho sobre Orange is the New Black . Temporada terminada y holly shit . HOLLY SHIT .,0,es
Imagen Modeling by La Gatita Nuevos cursos registraciones https://t.co/jScmcmaN0W Hoy continuamos … https://t.co/2zdy4agxw4,0,es
Roadtrip improvisa 'o,0,es
"Baby , solo dime que si .",0,es
Ole ole .. . los caracoles !! ! Ya he terminao el video de Assassins Creed Syndicate ! ^^,0,es
""" Mi spending estaba todo bien hasta que compré una botella de moet "" - @massofrancisco",0,es
"Siempre hay una !! ! Tenía la maleta sobre peso saco ropa , juguetes y d momento una PLANCHA de ropa !! ! Omg !! !",0,es
by @andyescalona via photorepost_app http://t.co/snAs1BrPmy,0,es
Solamente me tomó 5 meses viviendo aquí para darme cuenta que no tengo que ir hasta Walgreens para comprarme un icee :-),0,es
"Kronno , ¿ como haces para soportar la presión de la fama ? — Es complicado .. . intento quedarme con lo bueno , y no ha … https://t.co/1gvDynoZY3",0,es
@xiomy_glez loca relax a mi tambien me piden 🙄 y estoy seguro que no tengo baby face,0,es
Try out this outfit woman ! #ilovesalhuaclothing Pedidos 096.880.7384 http://t.co/EZzn420EhR,0,es
"Esta mañana me han ingresado , Zombers 😢 pero ya estoy mejor , no subiré nada al canal hasta que me ponga bien . Sorry ! https://t.co/bQvxh9i7M6",0,es
"@cristian291299 POR SUPUESTÍSIMO . Interesándote por tu cuenta , escuchando mucho y forzándote a hablar . Ahorras money . 😍",0,es
QUE FUCKING HAMBREEEEE,0,es
Coger un nap que se supone que fuera de 30min y termino siendo de 3 horas,0,es
Whatt ? Que cosa cabrona 😍,0,es
Hoy a las 20h se estrena algo muy especial en el canal .. . EL VIDEOCLIP . HYPE HYPE HYPE !! !,0,es
Ayer os metistes con la señorita zomber @AndenMalaga pero hoy os teneis que enfrentar a todo un ejercito de zombers ! Buena suerte !,0,es
Goal y amarilla : 2 × 1 para Di Maria,0,es
Cuando te piden hacer un freestyle en un barco con el beatboxer mas loco que hay !! @LytosOfficial Momentos epic ! 😄🎵 http://t.co/7fptGzygYP,0,es
"“ @AZUCENACIERCO : Look de hoy gracias a @AngieEstilo @UnNuevoDia http://t.co/tlT5jcBw0b ” top de #bebe , falda @Macys y #giuseppeshoes 👠👗 bella !",0,es
Listas para lo nuevo MUJERES ?? Porque sabemos que mereces lo mejor !! MUY PRONTO #salhuaclothing http://t.co/UMfKASZQvO,0,es
Nuevos Cursos en Imagen Modeling by La Gatita . Registrate para una cita en https://t.co/jScmcmaN0W https://t.co/TzSeL5VDux,0,es
SI ! Eso significa que habrá una canción que hable de vosotros Zombers ! Será vuestra canción ! ^^ pero primero ZOMBER GIRL ! :D,0,es
Pq mi uni esta tan vacia hoy ? 🤔,0,es
Happy Friday Familia #elvacilondelagatita Ya ready .. . https://t.co/CztjZYUPnG,0,es
#quote #elvacilondelagatita https://t.co/yYZY9K35la,0,es
"Carajooooooo , vivir con mi hermana suena como una excelente fucking opción",0,es
Que cojones haces a estas horas despierto Kronno Zomber ? Pues como mi día ha sido 0 productivo mi cuerpo me obliga a trabajar ahora .. .,0,es
"Todavía sigo tratando de entender cómo pueden verse hermosos en fotos , pero los ves en persona y parecen un mismo gusano aplasta 'o",0,es
"Así somos las mujeres , nos ponemos , quitamos .. andamos todos los shopping y no encontramos nada !. .. .… https://t.co/QA5yTd5rpR",0,es
@vmartinez_reyes pero si vas a estar home alone !! !!,0,es
Lista para compartir con mis alumnas Imagen Modeling by La Gatita Regístra a tus niñas en … https://t.co/Iha94Ug0qC,0,es
@gabriel_cruzm aunque me tengas en mute ❤ ️😂,0,es
@isatpc @esthimarie @natigvila @lasganastuyas jajajajaja vámonos de shopping todas,0,es
Me levanto para it a la playa y esta lloviendo 😒,0,es
@babigauchaa Porque lo tienes block jajaja,0,es
@SrtaStatham contestarme a los tuits no es hacer spam ! D:,0,es
"Nuevos Cursos en Imagen Modeling by La Gatita jueves y viernes , para chicas de 16 años en adelante … https://t.co/FFHaxcJuI0",0,es
#quote #elvacilondelaGatita https://t.co/ZQ4sGkEIXB,0,es
Mejor plotwist de la historia 😭😭😭 https://t.co/TH4ylCID7v,0,es
"Q rico , con los pies en la arena y una gasolina en mano .. . ya quisiera yo !! ! Realidad : Working !! !",0,es
El Saludo A MI !! !! Como se me pudo olvidarrrr ?! ?! ?! FUCK !! !,0,es
Yo quemo las canciones de tanto repeat .,0,es
Cada vez que regreso a PR de la uni https://t.co/UdsukaVZZv,0,es
"Me estas matano con el olor a gasolina ! El vecino esta brega q te brega con su guagua , loko TU eres el causante de q no te funcione ! U suck",0,es
Part of the @maffio Team @VladyGomez aka la producción y @GelzMrBarba aka el Paranoico http://t.co/FyBsIaIO2C,0,es
Un placer haber colaborado con estos bestias ! @ZarcortGame @CycloMusic & @PiterGmusic Que youtube empiece a temblar !,0,es
@MartinDiaz5614 JAJJAJAJAJJAJAJJAJAJAJAJJAJAJAJAJAJAJJAJAJAJA WTFFFFFFFF https://t.co/YF9ogtkfwb,0,es
No se hagan que todos en el mundo han hecho phone sex .,0,es
"“ @UniversalORL : Work hard , play hard . http://t.co/WoAuWYNV ” @NEGROPR76 te acuerdas Honey !! !",0,es
Ajaja @AnnaHyrule acabo de ver el tweet ! He de admitir que si no es por tus animos y el de @KatiaLisob hubiese llorado ! 😂😜😝,0,es
Acabo de cuadrar mis últimos dos semestres en el Colegio . The freaking feels 😩,0,es
@babigauchaa bright side : ya mismo cumplesss 🍻🍻🍻🍻,0,es
Fuck naps yo quiero hibernar como un oso 🐻 https://t.co/27056eSnUh,0,es
@NEGROPR76 yes ! No hay nada Seguro mas q el cambio y Le llego bien duro ! T amo mas !,0,es
"@rjtorito14 "" hoy playa "" 5 minutos después "" netflix kinda day """,0,es
Overwatch no .. . Overload por lo que veo JAJAJJA,0,es
“ @HILDAcLUNA : Tan bella mi súper Stylist #fashionfabulous friend . Me vas a hacer falta ! pásala súper ! Eres un angelito @AngieEstilo ” tqm,0,es
@rafrruko A QUIEN SE LE OCURRE COGER CLASE CON ESA CRIATURA HELLO,0,es
Ajajaja @AnnaHyrule @ZarcortGame haaaayyy Anna que se ha puesto celotonta !! ! 😂😝 ok es broma lo retiro . 👀,0,es
@zapi_z mi struggle para el prom,0,es
@fairy0821 hay una bebe en training !! ! http://t.co/gFg9bYMc,0,es
“ @ssalga1 : Great Job @AngieEstilo ! @Millie_555 looked great on @DespiertaAmeric ” 👍💋👏👗👠 gracias Silvis !,0,es
""" @FemaleStruggIes : If anyone tries to April fools me tomorrow http://t.co/AUn4Yq3315 "" atrevete a decirme feka .. .",0,es
Plaza carolina es el mejor shopping,0,es
@13gsgs @taylorswift13 @NYRE @RyanSeacrest QUEEEEEEE ?? ?? ? QUEEEE ?? ? OMGGGG 😭😭😭😭😭😭😭,0,es
Llego la primavera #spring #springtrends #spring2014 #primavera2014 #colores #color #flores #blanco … http://t.co/nH1J5c4qoH,0,es
Con ganas de waffle house 😭,0,es
Estoy pa un movie night,0,es
"No sé por qué he construido así la frase , la verdad . No hacer caso ser jet lag .",0,es
Cuando estoy bien active pa 'l roadtrip y los panas no : https://t.co/QgI6j586NE,0,es
Todo lo que rebaje lo engorde este weekend 😅,0,es
La Discoteca Formada 957miami #ElvacilonDeLaGatita #MorningShow #Onair #Miami http://t.co/lu0PzP3xFb,0,es
@vickybichawang Jajaj en un pasado las cogia y envdd solo me llevana las libretas jajaja its not like we actually do shit,0,es
@kennethrosario i hate it . Prefiero pasar hambre que ir a comer sola a la cafetería . Y eso me enoja mucho de mí misma,0,es
America Sierra sobre el red carpet : Diseñadora #PatriciaBonaldi Joyas @charlielapson Cartera … http://t.co/a7KpiAKYPz,0,es
@MrDamnHeTall12 los afters de las dalias son tuyos ??,0,es
@yamidelvalleee @tadanaa Jaja esos gifs me matan .,0,es
Desayuno de Quiznos y pal Gate ! Esperamos tener suerte hoy .. . Spirit es una SHIT !! Jamas vuelvo a utilizar esa línea !!,0,es
Que os parece mi nuevo look ?? 😍😍💀 ❤ ️ Z4E ! https://t.co/nUevbbXHkE,0,es
Weekend viene duro duro,0,es
Let go @maffioglobal @spanglishglobal @maffio #siyofuerael @marlins concert time ! http://t.co/Z17yxVRb,0,es
Yo cuando me intento crear cualquier cuenta en cualquier red social y al introducir mi nombre ya está pillado .. . https://t.co/e6ySPL60LT,0,es
"Edwin Bautista "" El Huracan "" Se Hace Las Cejas con Cera .. . LOL - El Vacilon de La Gatita - http://t.co/52vwZj1NIv http://t.co/6wI7R3RUrv",0,es
Yo jamas seré crush de alguien .,0,es
Un día como hoy necesita de outfit fresco y moderno ! #salhuaoutfit Visitanos ó realiza tus pedidos al 096.880.7384 https://t.co/qtAHDi6t8C,0,es
carnaval party ⛵️ encuentra tu outfit playero perfecto en SALHUA 👙 #allyouneedisecuador https://t.co/Bf8XzAJI8J,0,es
Flow que baja panties,0,es
"@ecodepupilas Girrrl , I wish I had your self-esteem jaja .",0,es
@roqueredondo123 pero el tequila va porque va #death https://t.co/VJLODVWZfQ,0,es
Porque yo no puedo ser Belinda ? #goals,0,es
#elvacilondelagatita #quotes https://t.co/qvcdg8TByK,0,es
@LuzuVlogs JAJA estoy empezando a pensar que te sobran perritos y me has comentado con una cuenta perdida para deshacerte de uno XD saluds 😝,0,es
Quinta crew 🏡🏠 @ Quinta Baldwin https://t.co/2BrgmaFDTO,0,es
"Sorry pero el video lo tuve que poner en privado , me ha vuelto a saltar otro copy y me tendre que poner serio porque asi no hay forma .. .",0,es
Van a seguir sacándole al pueblo para pagar las deudas de ellos .. . WTF https://t.co/1MNWXrVXBu,0,es
Justin B acoustic es mejor,0,es
@esangiecarajo mera que vas hacer hoy ? Pq quiero popcorn,0,es
@yamidelvalleee Why do I feel que esto es para mi ?,0,es
"El vlog de hoy , pequeños canguros : DINERO IMPERMEABLE !! https://t.co/5tdRjJ6Xb8",0,es
