text,binary_label,language,source,media
"Cierto , mucha gente se emputa con Trump x joder a los inmigrantes , pero hace poco detuvieron a un indocumentado por ser pedido en su país por un crimen y el hombre iba camino al hospital a tener su 5 to hijo , para que el gobierno se lo mantenga . mandan huevo.",1,es,ES_hateval,twitter
porque tenis mentalidad sudaka pues! dile a un anglosajon que ser rico es malo y se reira en tu cara tercer mundista!,1,es,ES_hateval,twitter
"la vida tiende a agilizarte, sudaca inmigrante, mientras tu vieja toma un cóctel de tranquilizantes; recuerdos son como viejos raperos, jamás volverán con el feeling de antes.",1,es,ES_hateval,twitter
"Lo unico que sabes decir es negro xenofogo soy más blanco que vos Sudaca, no te das cuenta que sos tercermundista no vales nada",1,es,ES_hateval,twitter
"Siemjpre, digo ¡OH MÍO CID, que NO vengan tantos putos MOROS por aquí"". EL MORO, LA MORA, esta gentuza no se adapta, solo piensan, en ""sacar tajada"" de ESPAÑA, con todo tipo de subvenciones y si pueden SIN PEGAR PUTO GOLPE. EL SOCIALISMO- y los SOCIALISTAS, que paguen ellos.",1,es,ES_hateval,twitter
"No, iba a quitar las concertinas y bajar él a recibir a los invasores.",1,es,ES_hateval,twitter
"200 inmigrantes saltan la valla de Ceuta y dejan heridos a varios guardias civiles. Y esto es lo que permite que ocurra el Gobierno de Pedro Sánchez. Necesitamos un muro fronterizo ya mismo, tal y como proponen en",1,es,ES_hateval,twitter
"Otros 200 inmigrantes ilegales más han cruzado por la fuerza la frontera de Ceuta. Siete guardias civiles heridos, y el ministro Marlaska (la voz de su amo Sánchez) pretende eliminar las concertinas. Insisto, estamos al borde de una desgracia.",1,es,ES_hateval,twitter
200 inmigrantes han vuelto a saltar la valla de Ceuta de manera violenta. Hay varios guardias civiles heridos. ¿Hasta cuándo vamos a tener que aguantar esto? Necesitamos un muro fronterizo ya mismo.,1,es,ES_hateval,twitter
#StopGlobalizacion #StopSionismo #StopIslam #StopFemimarxismo #StopLGTB #casoaislado 200 inmigrantes hieren a varios guardias civiles en un nuevo salto violento de la valla de Ceuta,1,es,ES_hateval,twitter
"Alrededor de 200 inmigrantes saltan la valla fronteriza de Ceuta. Si a alguno de estos salvajes les toca un guardia civil hay guerra general; Propongo poner a los Mossos a defender la frontera, no pasa ni uno y todos contentos.",1,es,ES_hateval,twitter
¡Y la prehistórica de Carmena diciendo que estos simios que saltan la valla son los mejores.! 200 inmigrantes hieren a varios guardias civiles en un nuevo salto violento de la valla de Ceuta.,1,es,ES_hateval,twitter
Mucho Franco y mierdas pero de esta agresiva invasión de inmigrantes ni mu. #Asco,1,es,ES_hateval,twitter
"200 inmigrantes saltan la valla de Ceuta hiriendo a siete guardias con cal viva. no te olvides de dar la sanidad universal a estos que vienen a integrarse en la sociedad armados, no sea que se hayan abrasado esparciendo la cal viva en la cara de los agentes.",1,es,ES_hateval,twitter
Aquí vemos a los inmigrantes ilegales que han conseguido saltar la valla de Ceuta hiriendo a siete guardias civiles con cal viva y ácido. ¿Y estos vienen a pagarnos las pensiones? Deportación inmediata de todos ellos.,1,es,ES_hateval,twitter
"Cal viva 😡 No son #refugiados, son SALVAJES Y CRIMINALES Todo mi apoyo a la ❤💛❤",1,es,ES_hateval,twitter
Nuevo asalto a la valla de Ceuta con 7 agentes heridos. Se preocupara esta vez de los mismos o por el contrario irá a agasajar a los delincuentes inmigrantes?,1,es,ES_hateval,twitter
Las fronteras de #Espaa no son seguras. Los delincuentes las continuan asaltando con total impunidad. #LTIMAHORA Cinco guardias heridos en un salto de 200 inmigrantes a la valla de Ceuta,1,es,ES_hateval,twitter
"Y mientras que para el presidente de España no hay otra emergencia nacional que sacar a Franco de su tumba, 200 inmigrantes saltan la valla de Ceuta hiriendo a varios guardias civiles. #FueraOkupa #EleccionesYa",1,es,ES_hateval,twitter
"Los guardias civiles que sean agredidos la primera obligación que tienen es la de disparar, por dignidad, pasando de los políticos mierdas. 200 inmigrantes saltan la valla fronteriza de Ceuta y hieren a cinco guardias civiles -",1,es,ES_hateval,twitter
Donde esta el problema ? Porque no pueden utilizar sus armas ? Para que estn all ? Para que los quemen ? PEDRO SNCHEZ ERES UNA VERGENZA PARA ESPAA !! Ms de 100 inmigrantes saltan la valla de Ceuta y hieren a siete agentes con cal viva,1,es,ES_hateval,twitter
MÁS DE 200 INMIGRANTES HIEREN A SIETE GUARDIAS CIVILES CON ÁCIDO Y CAL VIVA AL SALTAR LA VALLA DE CEUTA. No hay problema; el viernes se aprueba sacar a Franco que es lo que necesita España. Los inmigrantes salvajes y violentos potenciarán nuestra maravillosa multiculturalidad,1,es,ES_hateval,twitter
"200 inmigrantes acaban de saltar violentamente la valla de Ceuta y han dejado heridos a 5 guardias civiles con cal viva. Hay que detener a los autores, enjuiciarlos y condenarlos, ¡que ya está bien de impunidad y de buenismo!",1,es,ES_hateval,twitter
Y seguimos haciendo el ridículo hasta cuando vanos a permitir a estos energúmenos que profanen nuestro país..Siete guardias heridos en un nuevo salto violento de al menos cien inmigrantes a la valla de Ceuta vía,1,es,ES_hateval,twitter
"200 inmigrantes saltan la valla de Ceuta y hieren a 7 agentes. No os olvidéis ahora darles techo, comida, agua y una paguita mensual.",1,es,ES_hateval,twitter
"200 inmigrantes saltan la valla de Ceuta y dejan varios agentes heridos por cal viva Otra vez y apludiendo el acto GC recibe humillación tras humillación sin ningún apoyo , estos q entran son delincuentes!!",1,es,ES_hateval,twitter
"Más de 200 ""pobres"" inmigrantes han saltado la valla de Ceuta. Han herido a siete guardias civiles con cal viva. Pero luego las ONGs y la marabunta progre los defenderán. Repugnante.",1,es,ES_hateval,twitter
Hasta cuando hay q aguantar? por qu no se les expulsa inmediatamente? solo vienen a robarnossssssssssMs de 100 inmigrantes saltan la valla de Ceuta y hieren a siete agentes con cal viva va,1,es,ES_hateval,twitter
Que manden a los mossos! Estos son de gatillo rapido.-200 inmigrantes saltan la valla fronteriza de Ceuta y hieren a cinco guardias civiles,1,es,ES_hateval,twitter
"Ms de 100 inmigrantes saltan la valla de Ceuta y hieren a siete agentes con cal viva.Todo el apoyo del mundo a los compaeros heridos.Y ya est bien. De aguantar est invasin masiva, coordinada y violenta.",1,es,ES_hateval,twitter
Más de 200 indocumentados asaltan la valla de Ceuta y dejan heridos a varios Guardias Civiles. Necesitamos un muro fronterizo y que los inmigrantes ilegales sean expulsados de manera inmediata tal y como defiende . #FronterasSeguras,1,es,ES_hateval,twitter
Hoy día de degollar corderos y de invadir Ceuta. Cultura y libertad de expresión. 200 inmigrantes saltan la valla fronteriza de Ceuta y dejan cinco guardias civiles heridos,1,es,ES_hateval,twitter
"Más de 100 inmigrantes saltan la valla de Ceuta y hieren a siete agentes con cal viva. Todo el apoyo del mundo a los compañeros heridos y ya está bien de aguantar está invasión masiva, coordinada y violenta 😡. #ManoDuraYA",1,es,ES_hateval,twitter
"Los inmigrantes, esos que se quejan de que son devueltos al desierto como animales, son los que luego llegan a la valla de Melilla y atacan a la Guardia Civil con cal viva, como personas educadas y civilizadas",1,es,ES_hateval,twitter
¡¡¡ Cuando vamos a parar está invasión de subsaharianos !!! #sanchezdimision #eleccionesYA Más de 200 inmigrantes hieren a siete guardias civiles con cal viva al saltar la valla de Ceuta,1,es,ES_hateval,twitter
De nuevo el cómplice de la invasión salvaje. Más guardias civiles heridos gracias a . Por que no abaten a esta chusma? 200 inmigrantes saltan la valla fronteriza de Ceuta y dejan cinco guardias civiles heridos vía,1,es,ES_hateval,twitter
"Alrededor de 200 migrantes cruzan la valla fronteriza de Ceuta va Pedro, pide otro Aquarius, quita concertinas, abre fronteras y, todo en nombre de los DDHH, de los inmigrantes ilegales claro est. A ti, te duelen ms las heridas",1,es,ES_hateval,twitter
¡Y decían que no había efecto llamada! Ahí tenéis de nuevo en #Ceuta otros 200 inmigrantes que han saltado la valla y herido con CAL VIVA Y ÁCIDO a 7 agentes de la (mucho ánimo) ¿se supone que ahora debemos ser amables con ellos? ENTRAN CON VIOLENCIA 🤬,1,es,ES_hateval,twitter
"Ceuta Que ASCOO de negratas saltan la valla y pegan a los policas, tal difcil es ELECTRIFICAR esa valla?, tan dificil es dotar a la polica con pelotas de goma?, que ASCOOO todos los dias entrando PORQUERA a Espaa cuando no es por un sitio es por el otro, que ASCOOO!!!.",1,es,ES_hateval,twitter
Otro asalto a la frontera española de inmigrantes ilegales violentos que provoca varios guardias civiles heridos. Este es el resultado del efecto llamada y la defensa de estos salvajes que hace el gobierno del okupa .,1,es,ES_hateval,twitter
200 inmigrantes saltan la valla de Ceuta y atacan con cal viva a la guardia civil. ¿Qué más tiene que ocurrir para levantar muro forrado de ametralladoras?,1,es,ES_hateval,twitter
"No son inmigrantes. Son delincuentes q entran en un pas con violencia de forma ilegal. Q se cumpla la ley ,se les juzgue y cuando cumplan, deportacin. Ceuta",1,es,ES_hateval,twitter
"Ni un inmigrante mas, por favor.",1,es,ES_hateval,twitter
"7 Guardias Civiles heridos con cal viva y excrementos tras el asalto de la Valla de Ceuta por parte de 200 inmigrantes ilegales, 200 salvajes, 200 delincuentes. El traidor Pedro Sánchez ha vendido España a Soros y a las mafias de la inmigración ilegal.",1,es,ES_hateval,twitter
"#inmigracinarv Todos los das entrando PORQUERA a Espaa cuando no es por un lado es por el otro, hay que ELECTRIFICAR la valla de Ceuta y Melilla.",1,es,ES_hateval,twitter
Que nadie olvide que estos cafres atacan a la independencia de nuestro país!! Más de 100 inmigrantes saltan la valla de Ceuta y hieren a siete agentes con cal viva vía,1,es,ES_hateval,twitter
Inmigrantes? No son inmigrantes. Son delincuentes. Animales.,1,es,ES_hateval,twitter
"🔥🔥Siete guardias civiles heridos tras ser atacados con cal viva, objetos punzantes y excrementos, tras el último asalto masivo a la valla de #Ceuta , de unos 200 inmigrantes. ➡️ Ahora tocará servirles comida y cama calentita. Todo en orden.",1,es,ES_hateval,twitter
"#inmigracinarv Que ASCOO de negratas, saltan la valla y PEGAN a la polica, tan difcil es ELECTRIFICAR las vallas de Ceuta y Melilla, que ASCOO todos los das entrando PORQUERA a Espaa cuando no es por un lado es por el otro, traen ENFERMEDADES esto hay que pararlo YAA!!!",1,es,ES_hateval,twitter
"Váyase a EEUU, so capitalista, pero cuidado con ser deportada por ser solo una sudaca rasca.",1,es,ES_hateval,twitter
"Ceuta Concertinas no , que cortan Armas defensivas para las FFSS españolas no, que hacen pupa Y LOS PUÑETEROS MOROS ATACANDO CON CAL VIVA !!!! SON USTED y su gobierno de retales GILIPOLLAS ? o acaso piensa que lo somos los ESPAÑOLES ?????",1,es,ES_hateval,twitter
"Devolución inmediata, no son migrantes ni refugiados, son delincuentes que asaltan España por la fuerza, atacando a la policía.",1,es,ES_hateval,twitter
Somos el hazmereír de Europa. Los moros se mean en nosotros. La invasión islámica no cesa. // Guardia Civil. Invasión islámica. Moros. Islam. Valla Ceuta. Marruecos. Gobierno.,1,es,ES_hateval,twitter
200 inmigrantes saltan la valla de Ceuta hiriendo a varios guardias civiles SEGÚN ENTRAN HAY QUE ECHARLOS. No hay derecho a todo esto. Enviado desde,1,es,ES_hateval,twitter
Vamos a seguir permitiendo esto? No los queremos aquí!!! Más de 100 inmigrantes hieren a siete guardias civiles con ácido y cal viva para saltar la valla de Ceuta | Última hora asalto a la valla de Ceuta,1,es,ES_hateval,twitter
"Otro salto a la valla de ceuta, agreden a 7 guardia civiles y aqui nadie hace nada, a tomar por culo a su pais, basta ya de inmigracion ilegal.",1,es,ES_hateval,twitter
"El inmigrante incontrolado y las asaltos masivos en Ceuta y Melilla son el verdadero peligro no le echen la culpa al mosquito ,Ya que los que saltan la valla ya están infectados",1,es,ES_hateval,twitter
Váyanse a la mierda gobierno de España e inmigrantes. Llevarlos a vuestras casas progres y pagarlo con el dinero particular de cada miembro del gobierno. vía,1,es,ES_hateval,twitter
"Las concertinas eran una solución contundente y que cuando viajas fuera las ves en todas partes,p.e. en los aeropuertos alemanes. Es una vergüenza que se proteja más a los inmigrantes que entran ilegalmente que a los 👮 que cuidan de que se cumpla la legalidad.",1,es,ES_hateval,twitter
Cómo van a proteger a las #FCSE? Cómo dijo Marlaska quitando las concertinas de las vallas? Esos delincuentes fuera de España. #Eleccionesya,1,es,ES_hateval,twitter
Es un puto moro delincuente. Un jodido inmigrante que viene aqu a hacer esto. Espabilad coo. Ya est bien con vuestro buenismo. Abrid los ojos ya!,1,es,ES_hateval,twitter
"#FueraGob. #FueraMarlaskaMinistro. x HUMILLAR a nuestros #CFSEyFAS al permitir esta INFAME-INVASIÓN de inmigrantes-ILEGALES(salvajes-delincuentes)..y ataques con armas cortantes,cal viva y heces,,,a nuestra valiente - #EleccGenYA",1,es,ES_hateval,twitter
Los putos negros inmuigrantes echandole acido a los policias que defienden la valla de ceuta y luego dicen que no son peligrosos. Que dao esta haciendo Podemos a Espaa. Los inmigrantes a su PUTO pais.,1,es,ES_hateval,twitter
"Si los GC son los heridos, se lo han buscado, cuando sólo hacen su trabajo. Si son los inmigrantes los que resultan heridos, es que somos una bestias. Ahora pregunto yo: ¿Quienes tiraban ácido, excrementos y cal viva, los GC o los inmigrantes?. Devuélvanlos a su tierra de nuevo.",1,es,ES_hateval,twitter
"Señorias, mas de 100 inmigrantes africanos asaltan la valla de Ceuta y agreden a 7 guardia civiles con acido y cal viva, pero esten tranquilos, son unos angelitos que solo vienen a buscar trabajo y no son violentos. Eso son inventos de los fachas intolerantes.",1,es,ES_hateval,twitter
Ms de 100 inmigrantes hieren a siete guardias civiles con cido y cal viva para saltar la valla de Ceuta | ltima hora asalto a la valla de Ceuta PUES LOS G.C. DEBEN DISPARAR A ESTOS ANIMALES EN DEFENSA PROPIA,1,es,ES_hateval,twitter
"Putos moro que vayan a casa de los de sos racismo a robarles, cómplices, nos estáis llenando de basura",1,es,ES_hateval,twitter
#NoTerminaMas vamos camino a ser una triste colonia sudaka gracias a los mercenarios de la UCR socios menores de #Cambiemos,1,es,ES_hateval,twitter
Se debería de animar a usar sus armas sin miedo a represalias a nuestras fuerzas y cuerpos de seguridad. Defensa propia. Se siente. Más de 100 inmigrantes saltan la valla de Ceuta y hieren a siete agentes con cal viva vía,1,es,ES_hateval,twitter
"Es una vergüenza nacional e internacional , esto es peor que una republica. Bananera y ese Marlaska encima diciendo que se quiten más concertinas devolución en caliente y disparos con balas de goma. Y darle leña esto es un cachondro",1,es,ES_hateval,twitter
"Y no es invasión, que va. Inmigración por cojones. Y algunos dando palmas con las orejas, dándoles la enhorabuena. Recuerden a Carmena sobre inmigrantes que saltadon la valla de Melilla 2016: ""Son los mejores, los más valientes"" Mi apoyo a nuestra policía y guardia civil.",1,es,ES_hateval,twitter
"Más de 100 inmigrantes saltan la valla de Ceuta y hieren a siete agentes con cal viva vía Declaralo secreto Pedro,como tus vicios y enchufes. Yo ha estos ""invasores""les llevaría a casa de Carmena. Son unos valientes.",1,es,ES_hateval,twitter
OKDIARIO: Más de 100 inmigrantes hieren a siete guardias civiles con ácido y cal viva para saltar la valla de Ceuta. FUERA FIERAS!!! QUE OS CREEIS??iros a vuestro país..,1,es,ES_hateval,twitter
"Mientras a estas personas los traten como inmigrantes y no como lo que son, unos agresores de la soberanía, seguirán utilizando esas técnicas y hasta más agresivas. Deben ser puestos presos y tratados como delincuentes.",1,es,ES_hateval,twitter
"Y además yo hasta diría que parece moro, con el fenotipo perfectamente definido. Expulsión inmediata de inmigrantes ilegales. Es la hora de",1,es,ES_hateval,twitter
Redadas y devoluciones en caliente y frío! Estamos hasta los CO-JO-NES. Más de 100 inmigrantes hieren a siete guardias civiles con ácido y cal viva para saltar la valla de Ceuta | Última hora asalto a la valla de Ceuta,1,es,ES_hateval,twitter
"Esto se pasa de castaño oscuro. Hay que endurecer las medidas. Esas personas no merecen estar expuestas a tal peligro. Que electrifiquen las vallas, y ya que cada inmigrante decida si asumir tal riesgo.",1,es,ES_hateval,twitter
"Porras de acero , lago con cocodrilos , minas y autorización para disparar. El criminal de la tribu africana que quiera pasar ya sabe lo que va a recibir . Y se me olvidaba mas concertinas , las bandas tribales africanas utilizan tecnicas de guerrilla.",1,es,ES_hateval,twitter
"Cuando agreden a los guardias civiles españoles en #Ceuta, en los medios nunca se muestran fotos de los heridos, y así a nadie les importa un bledo. Pero cuando se habla de las concertinas de la valla, bien que ponen imágenes de invasores que se hacen daño al quedar enganchados.",1,es,ES_hateval,twitter
Estos son los inmigrantes que han saltado la valla y agredido a los guardias civiles que protegen nuestra frontera en Ceuta. Se nota que están deseando pagarnos las pensiones y convertir a España en una potencia mundial.,1,es,ES_hateval,twitter
"Hoy otro salto masivo a la valla en Ceuta,con Guardias Civiles heridos.Mientras Gobierno sigue mirando hacia otro lado.Cabe reforzar nuestras fronteras y apoyar a la frente a la inmigración irregular.Todo mi reconocimiento a los agentes que han sufrido la agresión.",1,es,ES_hateval,twitter
Pero si vosotros los Matas a pelotazos para que queris las concertinas,1,es,ES_hateval,twitter
Más de 100 #inmigrantes saltan la valla fronteriza de Ceuta #StopIslam #defendeurope,1,es,ES_hateval,twitter
A este le dejaba yo enganchado en las concertinas.,1,es,ES_hateval,twitter
"Nunca confes en un sudaca, sucia gente.",1,es,ES_hateval,twitter
"Qué va en el sueldo? Que los echen cal viva, ácido, pueden quedar ciegos, y escrementos? 5 metros más alta la valla, y concertinas.",1,es,ES_hateval,twitter
"Botellas con cal, ácido, martillos y cizallas: éste es el arsenal de los inmigrantes que asaltaron Ceuta , seais del parido u ideologia politica. esto lo veis bien, en serio??????",1,es,ES_hateval,twitter
"Basta ya de buenismo, si te no respetas a la polica ni a la guardia civil en la frontera nada de concertinas, simplemente 4 tiros. Fin del problema",1,es,ES_hateval,twitter
Para la manada no son los violadores sino los inmigrantes. Nada más que añadir.,1,es,ES_hateval,twitter
"Se debería enviar al ejercicio para apoyar a la Guardia Civil. Y se debería construir un Muro. Pero es más caro, que las Concertinas",1,es,ES_hateval,twitter
"Pues nada, que no pongan las concertinas, o va6a a se4 que se corten los chicos. Ya Palma os nosotros, ya palma la guardia civil. Mira Italia: hasta que no se repartan entre todo Europa los que lleguen, no desembarca uno. Los devuelven, sanos y comidos.",1,es,ES_hateval,twitter
"Y esta es la gente pacífica a la q queréis acoger? Vayas electrificadas, concertinas y nidos de metralletas es lo q hace falta.",1,es,ES_hateval,twitter
"#IGC #GuardiaCivil Señores del Gobierno, no deriven la atención ciudadana, atiendan los graves problemas de inmigración descontrolada que han creado y que usan la violencia contra nuestros compañeros. Cada vez más se sienten más inmunes por sus políticas migratorias sin control.",1,es,ES_hateval,twitter
¡Sudaca de mierda!,1,es,ES_hateval,twitter
"¡Qué Dios me perdone si quiere, o si no que lo deje, pero yo no valdría para ser G.C., si un HDLGP!!! negrata me hace eso, le doy cuatro tiros.",1,es,ES_hateval,twitter
"Es negrata y tonto, vete a tu puto pas desgraciado.",1,es,ES_hateval,twitter
"25000 voltios y que quiten las concertinas , y el que tenga huevos que salte",1,es,ES_hateval,twitter
Interior mantiene el plan de retirar las concertinas pese a la creciente presión en Ceuta y Melilla: es evidente que la prioridad del Gobierno es proteger a los inmigrantes que atacan con ácido y cal viva a nuestras FCSE.,1,es,ES_hateval,twitter
"Italia ya se niega a acoger más inmigrantes, aquí deberíamos hacer lo mismo, el dichoso barco está fomentando la entrada masiva, la valla de Ceuta debe estar más vigilada con más medios y con autorización para defenderla con cualquier medio",1,es,ES_hateval,twitter
Pisarello un hijo dé puta que ni es Español ni Catalán. Que se quede en su tierra sudaca.,1,es,ES_hateval,twitter
Volvete a tu país sudaca,1,es,ES_hateval,twitter
"El Gobierno expulsa a Marruecos a los 11 inmigrantes que saltaron la valla de Ceuta. Al fin, una buena medida, no se puede dejar entrar a gente violenta sin control, que pone en peligro a las fuerzas de seguridad. Si el PSOE hace algo bien, se dice",1,es,ES_hateval,twitter
"Al Echenique habría que aplastarlo sin remilgos, no es más que un sudaca con pasaporte Español, un desagradecido y un auténtico hijo de puta.",1,es,ES_hateval,twitter
"Por desgracia, no queda otra, aportan poco y nos cuestan mucho. Incluido nuestra seguridad. #Inmigración #Immigration",1,es,ES_hateval,twitter
"Pues ya que ha empezado, y les aplaudo, que sigan: todo aquel inmigrante que la policia detecte que está ilegal en España, que, a traves de decreto, como tanto le gusta al bobo de Sánchez, lo deporte directamente a su país, y si no sabe cuál es , que lo deporte a la patera.",1,es,ES_hateval,twitter
El Gobierno devuelve a Marruecos a los 116 inmigrantes que saltaron la valla de Ceuta este miércoles. ¿Porqué no hacen lo mismo con los mas 600 de la otra vez y los del Aquarius y el Open Arms? Éso es que Merkel ya no le paga lo suficiente.,1,es,ES_hateval,twitter
a ver que protegemos?el pais ¿de que? de inmigrantees que viene a vivir de lo nuestro? pues x esa regla de 3 deberias de estar pidiendo que no dejen hacer negocios aqui a ningun extragero o es que los que tienen pasta y pueden evitar las concertinas son mejores que los demas,1,es,ES_hateval,twitter
"Esto es lo que tendrian que hacer con todos los ilegales que tenemos en este Pais expulsarlos a todos. Pero esto es mas postureo que otra cosa, Sanchez sabe que la gente esta hasta los huevos de la invasion de inmigrantes ilegales que estamos sufriendo y pasa al modo POSTUREO.",1,es,ES_hateval,twitter
"El Gobierno expulsa a los 116 inmigrantes que asaltaron ayer la valla de Ceuta. Para aquellos a los que no les gusten las devoluciones en caliente, la mejor manera de evitarlo es permitir a la GC que use armas de fuego. vía",1,es,ES_hateval,twitter
Los tenían que devolver todos.!! España devuelve a Marruecos a los 116 inmigrantes que asaltaron la valla de Ceuta - Libertad Digital,1,es,ES_hateval,twitter
Como propone VOX: deportación inmediata de TODOS los ilegales. Ni un euro mas para inmigrantes que no vienen a trabajar sino a vivir de ayudas públicas que les regalan gobernantes traidores del +PODEMO$. Basta ya de aprovecharse de los españoles,1,es,ES_hateval,twitter
El Gobierno ha decidido devolver a Marruecos a los inmigrantes que ayer asaltaron la valla de Ceuta atacando con cal viva y excrementos humanos a la Guardia Civil. Sin duda una decisión razonable que debe repetirse muchas veces.,1,es,ES_hateval,twitter
"#EquiparacionYa elementos disuasorios de masas, Protección,apoyo y remuneración a nuestras FYCSS.#NiUnoMasilegal #EleccionesYa #YoApoyoaCusí #YoApoyoaUCO El Gobierno expulsa a los 116 inmigrantes que saltaron la valla de Ceuta Enviado desde",1,es,ES_hateval,twitter
"Siempre, y eternamente, ¡ARRIBA ESPAÑA¡ y por otro lado ¡fuera putos MOROS¡ de lado a lado, la PATRIA ESPAÑOLA, muy CRISTIANA. Cantos del CID al MORO asqueroso.",1,es,ES_hateval,twitter
"¿Cómo va a evitar que vuelvan a atacar nuevamente? Necesitamos (como defiende) un muro de hormigón, eliminaciones de las ayudas a inmigrantes ilegales y expulsar en caliente a TODO el que entre ilegalmente, no sólo a unos pocos. #FronterasSeguras",1,es,ES_hateval,twitter
"Cuando se agarren a alguien de tu familia te quiero ver llorar, hace unos días un Venezolano indocumentado mato a un artista Chileno, el problema es la inmigración descontrolada,piensa en eso.Aparte de escribir aca, ayudas a inmigrantes?Yo si,eso no quita q pueda analizar",1,es,ES_hateval,twitter
"Nada directamente en este tweet, pero es cosa de ver tu Timeline para ver como le tienen terror al inmigrante sudamericano. Se te vienen los haitianos encima y te van a quitar el trabajo y a tu señora!",1,es,ES_hateval,twitter
"Me parece perfecto que se expulse a los 116 inmigrantes violentos que agredieron ayer a la Guardia Civil en Ceuta. A partir de ahora, cualquiera que entre atacando, patada en el culo por encima de la valla. A ver si sentamos precedente.",1,es,ES_hateval,twitter
"""Joven"" , moro, inmigrante ilegal ,violento asaltaviejas y la culpa la tienen ellas por pelearse con él por un collar",1,es,ES_hateval,twitter
Salto de valla ilegal y con violencia. Expulsion inmediata.👍 El Gobierno expulsa a los 116 inmigrantes que saltaron la valla de Ceuta Enviado desde,1,es,ES_hateval,twitter
"""España devuelve a Marruecos a los 116 inmigrantes que saltaron valla de Ceuta"" Por una vez (y sin que sirva de precedente) aplaudo la decisión de Pedro Sánchez. No queremos negros delincuentes en nuestro país. Venga ¡A vuestra putta casa!",1,es,ES_hateval,twitter
"Se podrá haber devuelto a los salvajes ilegales a Marruecos. Lógico. Ellos ya han cobrado su dinero, dentro de unos meses los reenvían, cobran de nuevo subvenciones UE. y así hasta el infinito - ¿Expulsados 116 inmigrantes que saltaron la valla de Ceuta?",1,es,ES_hateval,twitter
"#SánchezLárgate Los inmigrantes sin papeles con tarjeta sanitaria. Los españoles fuera de su comunidad, con un papel mojado. En VOX se va a trabajar para que los españoles tengan una de las mejores sanidades del mundo, si no la mejor, como lo ha sido mucho tiempo.",1,es,ES_hateval,twitter
"Siempre puede irse y dejar de ser sudaca, ah perdón es por nacimiento no por elección, aguántese entonces en el norte sería otra su historia",1,es,ES_hateval,twitter
"La solución es fácil, muro de hormigón de 3 metros de alto, garitas cerradas para vigilancia y por delante la valla actual con concertinas. No es caro, es cuestión de quererlo hacer.",1,es,ES_hateval,twitter
"Nunca es tarde si la dicha es buena; en este caso abandonar el ""que bueno son los hermanos del colegio"" , el complejo , la demagogia barata, ante una cotidiana invasión de hordas hostiles #España #StopInmigracionilegal",1,es,ES_hateval,twitter
"¡Por fin una buena noticia! La expulsión masiva de inmigrantes ilegales no debe ser la excepción, debe ser la norma habitual y urgente. Las presiones populares contra la inmigración ilegal en la UE surten efecto.👏👌",1,es,ES_hateval,twitter
Devolución exprés ahora y siempre. Y más concertinas y lo que haga falta para que no entren,1,es,ES_hateval,twitter
"Pocas concertinas hay, electrificadas tenian que ser!",1,es,ES_hateval,twitter
"🔥Un inmigrante subsahariano propina una brutal paliza a una joven en Ciudad Real por no dejarse besar #NanoMarlaska como siempre, desaparecido Aumentan las agresiones de inmigrantes. ¡Llamad a más! #EspañaSinLey Así quedó el ojo de la víctima 👇 👇",1,es,ES_hateval,twitter
"Mas riqueza cultural, un inmigrante subsahariano le da una paliza a una chica en Ciudad Real por no dejarse besar. Como siempre las Feministas calladas como Frutas!!",1,es,ES_hateval,twitter
"Un inmigrante subsahariano propina una brutal paliza a una joven en Ciudad Real por no dejarse besar. La chica subio despues a las redes sociales la imagen de su ojo. Como dice Carmena: ""Han venido los mas valientes"", pero con las mujeres.",1,es,ES_hateval,twitter
Inmigrante da una brutal paliza a una joven por no dejarse besar en Ciudad Real.#stopinvasion #YoSiTeCreo #NoesNo lo peor que no han salido a la calle las feminas del Twitter que tanto se indignaron con la salida de La Manda a la calle.,1,es,ES_hateval,twitter
Pero que pintada de cara has hecho tu? Sudaca de mierda. Que no tienes ni para comprar arroz muerto de hambre.,1,es,ES_hateval,twitter
"Queremos el ejército en las fronteras y que se refuerce la valla, no queremos inmigración indeseada. A ver si se enteran de una vez. #EleccionesYA",1,es,ES_hateval,twitter
"Qu tal si los metis en vuestras casas y los manteneis vosotros, o mejor en la vuestro PAPA, mierda de cadena?Las 'soluciones' de los tertulianos de la COPE a la inmigracin: 'comprar' al rey de Marruecos y repoblar pueblos con subsaharianos",1,es,ES_hateval,twitter
"El proyecto del para una Espaa mejor es exhumar a Franco, abrir las fronteras quitando las concertinas y darle papeles a todo el que venga ilegalmente. Esto cuando no hay trabajo ni para los espaoles.#SanchezDimision",1,es,ES_hateval,twitter
"Sabis cundo se tomarn medidas en la valla de Melilla? Efectivamente, cuando maten a varios inmigrantes. Entonces se la sudar a la pea. Y silencio.",1,es,ES_hateval,twitter
Y con las piedras que haran casitas para los inmigrantes o la valla de Ceuta y Melilla ? Al menos los materiales que nos protejan de la chusma salvaje que nos invade. Seria la ultima batalla de Franco Post Mortem,1,es,ES_hateval,twitter
"no metas a nadie ms en esto bro, disfruta la vida que son 2 das puede ser que maana un moro de la guardera de refugiados te parta una botella en la cabeza y haya terminado tu pattica existencia.",1,es,ES_hateval,twitter
Jajajaja ok veneca y sudaca también lo eres x si no te enseñaron en el colegio jajajja así terminan todos los venecos mostrando su real cara,1,es,ES_hateval,twitter
